2.300000	2.300000	241
10.380000	10.380000	242
14.960000	14.960000	243
20.560000	20.560000	244
27.170000	27.170000	245
32.230000	32.230000	246
37.450000	37.450000	247
42.410000	42.410000	248
48.150000	48.150000	249
53.720000	53.720000	250
59.130000	59.130000	251
66.520000	66.520000	252
71.040000	71.040000	253
78.370000	78.370000	254
86.210000	86.210000	255
94.093333	94.093333	END
