2.230000	2.230000	22
9.420000	9.420000	23
15.880000	15.880000	24
21.910000	21.910000	25
28.080000	28.080000	26
36.020000	36.020000	27
41.990000	41.990000	28
48.040000	48.040000	29
53.850000	53.850000	30
61.270000	61.270000	31
66.560000	66.560000	32
74.830000	74.830000	33
81.890000	81.890000	34
87.300000	87.300000	35
95.106667	95.106667	END
