2.140000	2.140000	518
8.620000	8.620000	519
14.610000	14.610000	520
22.650000	22.650000	521
29.220000	29.220000	522
36.780000	36.780000	523
43.350000	43.350000	524
50.370000	50.370000	525
55.120000	55.120000	526
63.080000	63.080000	527
68.530000	68.530000	528
79.800000	79.800000	529
89.260000	89.260000	530
95.226667	95.226667	END
