2.200000	2.200000	46
6.610000	6.610000	47
12.560000	12.560000	48
17.080000	17.080000	49
22.880000	22.880000	50
27.980000	27.980000	51
32.350000	32.350000	52
38.210000	38.210000	53
45.260000	45.260000	54
48.940000	48.940000	55
54.750000	54.750000	56
61.610000	61.610000	57
67.450000	67.450000	58
72.880000	72.880000	59
76.820000	76.820000	60
83.330000	83.330000	61
90.880000	90.880000	62
98.733333	98.733333	END
