2.010000	2.010000	76
8.460000	8.460000	77
15.580000	15.580000	78
21.050000	21.050000	79
25.750000	25.750000	80
31.140000	31.140000	81
38.530000	38.530000	82
45.040000	45.040000	83
51.250000	51.250000	84
58.200000	58.200000	85
64.260000	64.260000	86
71.250000	71.250000	87
78.210000	78.210000	88
85.780000	85.780000	89
90.850000	90.850000	90
96.190000	96.190000	91
104.026667	104.026667	END
