1.680000	1.680000	477
7.380000	7.380000	478
13.050000	13.050000	479
19.460000	19.460000	480
25.270000	25.270000	481
30.770000	30.770000	482
35.840000	35.840000	483
42.220000	42.220000	484
48.630000	48.630000	485
52.910000	52.910000	486
60.190000	60.190000	487
66.020000	66.020000	488
72.660000	72.660000	489
79.300000	79.300000	490
85.910000	85.910000	491
94.066667	94.066667	END
