2.650000	2.650000	492
8.030000	8.030000	493
15.650000	15.650000	494
21.010000	21.010000	495
25.850000	25.850000	496
30.410000	30.410000	497
35.710000	35.710000	498
42.200000	42.200000	499
46.900000	46.900000	500
52.310000	52.310000	501
57.730000	57.730000	502
62.920000	62.920000	503
67.340000	67.340000	504
75.140000	75.140000	505
80.710000	80.710000	506
88.866667	88.866667	END
